date,iter,weekly_I
2020-03-22,1949,1122852.8076499405
2020-03-08,1950,910972.9633886295
2020-03-15,1950,1399287.1249773337
2020-03-22,1950,1149331.3799051405
2020-03-08,1951,863500.4789376274
2020-03-15,1951,1439556.5792457971
2020-03-22,1951,1310986.2452885823
2020-03-08,1952,946104.6620419614
2020-03-15,1952,1443253.4621529556
2020-03-22,1952,1299739.7175234496
2020-03-08,1953,888660.5139345032
2020-03-15,1953,1268057.5383181302
2020-03-22,1953,1238999.0775085345
2020-03-08,1954,914795.8170666555
2020-03-15,1954,1413924.3524887783
2020-03-22,1954,1215210.6349922302
2020-03-08,1955,821385.3596571052
2020-03-15,1955,1354117.2907951612
2020-03-22,1955,1062137.6254577506
2020-03-08,1956,838271.7022105113
2020-03-15,1956,1384324.9854589931
2020-03-22,1956,1268595.3858532063
2020-03-08,1957,831864.3013731184
2020-03-15,1957,1198534.983150802
2020-03-22,1957,1245702.1861137392
2020-03-08,1958,1007018.7430365833
2020-03-15,1958,1361515.0004617306
2020-03-22,1958,1296009.4455197293
2020-03-08,1959,771690.5177071068
2020-03-15,1959,1306287.5005188417
2020-03-22,1959,1258315.065258562
2020-03-08,1960,916816.2447000748
2020-03-15,1960,1286069.1168994089
2020-03-22,1960,1370642.9931777066
2020-03-08,1961,960365.1247512844
2020-03-15,1961,1392229.5997575042
2020-03-22,1961,1310212.5305290574
2020-03-08,1962,885900.8358006238
2020-03-15,1962,1282827.9190749847
2020-03-22,1962,1290887.2840157277
2020-03-08,1963,978106.6721605234
2020-03-15,1963,1509168.766355091
2020-03-22,1963,1200727.2902279282
2020-03-08,1964,865721.8820535513
2020-03-15,1964,1303366.3629945477
2020-03-22,1964,1163167.9883216862
2020-03-08,1965,884431.5362108398
2020-03-15,1965,1332782.537816238
2020-03-22,1965,1038258.2325312984
2020-03-08,1966,1015495.3573413468
2020-03-15,1966,1300613.80795205
2020-03-22,1966,1197127.2283527148
2020-03-08,1967,838331.7780479882
2020-03-15,1967,1395593.8152109534
2020-03-22,1967,1289725.657172583
2020-03-08,1968,818346.4052700197
2020-03-15,1968,1396742.5759564608
2020-03-22,1968,1146755.72070948
2020-03-08,1969,1083162.3410566016
2020-03-15,1969,1377595.271724432
2020-03-22,1969,1243775.6454571828
2020-03-08,1970,985985.8010719034
2020-03-15,1970,1480676.117444991
2020-03-22,1970,1135182.712568177
2020-03-08,1971,937947.0707785357
2020-03-15,1971,1498762.4850296415
2020-03-22,1971,1265245.715529064
2020-03-08,1972,952771.2675601442
2020-03-15,1972,1381750.8382054032
2020-03-22,1972,1353332.390308153
2020-03-08,1973,838404.6008553287
2020-03-15,1973,1215985.023799494
2020-03-22,1973,1204819.216395057
2020-03-08,1974,842822.116704
2020-03-15,1974,1532116.272454599
2020-03-22,1974,1160258.7827441145
2020-03-08,1975,977603.5036649797
2020-03-15,1975,1425232.022415021
2020-03-22,1975,1237941.0674428742
2020-03-08,1976,930692.2290561114
2020-03-15,1976,1371560.6917188875
2020-03-22,1976,1266577.5697438626
2020-03-08,1977,851357.6615639186
2020-03-15,1977,1435895.467482302
2020-03-22,1977,1243534.142321559
2020-03-08,1978,922765.4704250915
2020-03-15,1978,1441328.6550486982
2020-03-22,1978,1200505.1920934469
2020-03-08,1979,849620.6230013999
2020-03-15,1979,1442251.8852382721
2020-03-22,1979,1051403.6907194844
2020-03-08,1980,1013567.4900546474
2020-03-15,1980,1367513.2340295326
2020-03-22,1980,1099971.2229428394
2020-03-08,1981,931422.4698311399
2020-03-15,1981,1312437.8831792404
2020-03-22,1981,1098186.4131136434
2020-03-08,1982,860691.1076874429
2020-03-15,1982,1523341.2215212306
2020-03-22,1982,1249380.334752345
2020-03-08,1983,904595.1343433124
2020-03-15,1983,1414490.2773382005
2020-03-22,1983,1231563.382910483
2020-03-08,1984,966192.405991187
2020-03-15,1984,1410656.4436553575
2020-03-22,1984,1290750.9799418852
2020-03-08,1985,863905.5455184345
2020-03-15,1985,1424757.6715116072
2020-03-22,1985,1201373.7509152454
2020-03-08,1986,864254.7256197985
2020-03-15,1986,1232211.5923812685
2020-03-22,1986,1270428.834385099
2020-03-08,1987,921382.5229282085
2020-03-15,1987,1376945.509821021
2020-03-22,1987,962620.3278673177
2020-03-08,1988,979336.1180197494
2020-03-15,1988,1562033.9988453195
2020-03-22,1988,1337446.722010475
2020-03-08,1989,854314.8924406554
2020-03-15,1989,1241972.4361971244
2020-03-22,1989,1210923.4155793604
2020-03-08,1990,782859.5834635396
2020-03-15,1990,1327470.8605049897
2020-03-22,1990,1204693.1453800339
2020-03-08,1991,791904.0348201311
2020-03-15,1991,1407808.3268502858
2020-03-22,1991,1266029.5323074656
2020-03-08,1992,919999.4969499696
2020-03-15,1992,1460333.749314638
2020-03-22,1992,1349860.4704351744
2020-03-08,1993,907370.0346189705
2020-03-15,1993,1205371.840769282
2020-03-22,1993,1332165.7338816444
2020-03-08,1994,899537.9030794059
2020-03-15,1994,1510998.5239044488
2020-03-22,1994,1301239.968777472
2020-03-08,1995,868677.2474766832
2020-03-15,1995,1325297.7162575421
2020-03-22,1995,1261980.5271435252
2020-03-08,1996,914313.5926925244
2020-03-15,1996,1511044.6074469055
2020-03-22,1996,1276578.0348722942
2020-03-08,1997,920484.7824464106
2020-03-15,1997,1432512.758357655
2020-03-22,1997,1307881.3775125921
2020-03-08,1998,821211.2851105279
2020-03-15,1998,1421526.5239385758
2020-03-22,1998,1186939.392341428
2020-03-08,1999,847836.5949025798
2020-03-15,1999,1370071.4466422128
2020-03-22,1999,1117827.844908461
2020-03-08,2000,828226.4880642496
2020-03-15,2000,1169749.9620215076
2020-03-22,2000,1280966.202930913
2020-03-08,2001,870325.8388851228
2020-03-15,2001,1346929.2559974222
2020-03-22,2001,1208455.2457587332
2020-03-08,2002,651688.7875320906
2020-03-15,2002,1284209.6844143695
2020-03-22,2002,1223483.0421109702
2020-03-08,2003,946018.1221345961
2020-03-15,2003,1387741.0328645199
2020-03-22,2003,1137786.5404130244
2020-03-08,2004,758372.7746180076
2020-03-15,2004,1341889.2076702546
2020-03-22,2004,1230122.8105938118
2020-03-08,2005,928143.2851027773
2020-03-15,2005,1317564.2683793874
2020-03-22,2005,1167020.8793986232
2020-03-08,2006,1007800.488378524
2020-03-15,2006,1331740.1370142808
2020-03-22,2006,1293424.7588780217
2020-03-08,2007,821801.6140216242
2020-03-15,2007,1374133.9274303678
2020-03-22,2007,1224196.3434000711
2020-03-08,2008,1017341.5838231511
2020-03-15,2008,1360532.0505539274
2020-03-22,2008,1401601.0015851345
2020-03-08,2009,690076.2361453258
2020-03-15,2009,1322759.4869904008
2020-03-22,2009,1306347.0538242678
2020-03-08,2010,838886.5451716244
2020-03-15,2010,1353468.8049380078
2020-03-22,2010,1253762.2290536738
2020-03-08,2011,904452.212231264
2020-03-15,2011,1340131.5191177272
2020-03-22,2011,1086865.2191210648
2020-03-08,2012,940097.3908298645
2020-03-15,2012,1397712.7296678734
2020-03-22,2012,1222715.1716351428
2020-03-08,2013,887448.9603734371
2020-03-15,2013,1180302.2477278546
2020-03-22,2013,1314017.798399898
2020-03-08,2014,791281.0637142642
2020-03-15,2014,1346328.2008407384
2020-03-22,2014,1299229.786840711
2020-03-08,2015,974288.3205410297
2020-03-15,2015,1274038.4551694165
2020-03-22,2015,1215102.9121815516
2020-03-08,2016,919106.4536765683
2020-03-15,2016,1259418.3115849283
2020-03-22,2016,1277992.6264408813
2020-03-08,2017,812679.194661355
2020-03-15,2017,1330306.3315570606
2020-03-22,2017,1135030.6758509877
2020-03-08,2018,953543.3587932494
2020-03-15,2018,1399888.3354368915
2020-03-22,2018,1226808.8309279934
2020-03-08,2019,941793.5833532782
2020-03-15,2019,1444198.799591299
2020-03-22,2019,1019791.664322669
2020-03-08,2020,676093.8570707731
2020-03-15,2020,1451160.330665309
2020-03-22,2020,1244399.5251257159
2020-03-08,2021,1020139.9353252713
2020-03-15,2021,1328234.1426760568
2020-03-22,2021,1297000.871660431
2020-03-08,2022,1101162.2310227943
2020-03-15,2022,1279926.1566806722
2020-03-22,2022,1239574.1806896366
2020-03-08,2023,901688.871465937
2020-03-15,2023,1446946.6096379957
2020-03-22,2023,1161815.9271033294
2020-03-08,2024,795960.1219667993
2020-03-15,2024,1377898.8851143012
2020-03-22,2024,1168753.3261674203
2020-03-08,2025,892053.3637768377
2020-03-15,2025,1443920.7195189844
2020-03-22,2025,1220361.7376189998
2020-03-08,2026,1029073.5135514158
2020-03-15,2026,1429074.5815109676
2020-03-22,2026,1188364.1265156737
2020-03-08,2027,977535.0191915737
2020-03-15,2027,1452725.383819788
2020-03-22,2027,1303493.4949583807
2020-03-08,2028,1048975.72912314
2020-03-15,2028,1407100.1316312938
2020-03-22,2028,1232724.9914455414
2020-03-08,2029,917289.216439012
2020-03-15,2029,1418016.9096706344
2020-03-22,2029,932454.2805285153
2020-03-08,2030,1036988.514639913
2020-03-15,2030,1468907.9768246217
2020-03-22,2030,1284389.897848236
2020-03-08,2031,1117549.4338399442
2020-03-15,2031,1340809.3977622502
2020-03-22,2031,1272000.7337511943
2020-03-08,2032,837080.5874018504
2020-03-15,2032,1273261.492407634
2020-03-22,2032,1177436.7655722562
2020-03-08,2033,824921.0029814803
2020-03-15,2033,1449597.4865477365
2020-03-22,2033,1261381.3754175499
2020-03-08,2034,878849.9006303771
2020-03-15,2034,1306012.6659136396
2020-03-22,2034,1240452.9038457775
2020-03-08,2035,813409.8098205666
2020-03-15,2035,1470777.6054175177
2020-03-22,2035,1261501.914879062
2020-03-08,2036,931928.2088613767
2020-03-15,2036,1385631.1531864468
2020-03-22,2036,1083960.036672015
2020-03-08,2037,903421.198364558
2020-03-15,2037,1346593.9473803192
2020-03-22,2037,1320159.5189588866
2020-03-08,2038,763594.3961752452
2020-03-15,2038,1207122.7162773048
2020-03-22,2038,1160423.8675430813
2020-03-08,2039,671648.7269698916
2020-03-15,2039,1435866.153963701
2020-03-22,2039,1141740.560846821
2020-03-08,2040,869125.3007285593
2020-03-15,2040,1376087.480235289
2020-03-22,2040,1230289.6704832807
2020-03-08,2041,795752.9312945986
2020-03-15,2041,1234547.377590976
2020-03-22,2041,1332887.9451662959
2020-03-08,2042,877543.153020494
2020-03-15,2042,1368437.883227002
2020-03-22,2042,1268559.7832142045
2020-03-08,2043,794118.9096933614
2020-03-15,2043,1392642.4139673621
2020-03-22,2043,1213032.145474471
2020-03-08,2044,1075176.4883500552
2020-03-15,2044,1336268.6812980494
2020-03-22,2044,1056612.2891017497
2020-03-08,2045,990658.979791066
2020-03-15,2045,1223553.0599704115
2020-03-22,2045,1221447.644059899
2020-03-08,2046,873022.3547217164
2020-03-15,2046,1296621.6961489443
2020-03-22,2046,1263574.4246593204
2020-03-08,2047,952611.7754158968
2020-03-15,2047,1236930.6674292872
2020-03-22,2047,1135296.832542904
2020-03-08,2048,851171.6175669206
2020-03-15,2048,1389461.3944461248
2020-03-22,2048,1284297.562555637
2020-03-08,2049,898745.1593666966
2020-03-15,2049,1230811.6742075703
2020-03-22,2049,1174992.793308211
2020-03-08,2050,949256.1663232053
2020-03-15,2050,1446253.3103585823
2020-03-22,2050,1030602.2427494671
2020-03-08,2051,893476.1176934892
2020-03-15,2051,1392902.0421358554
2020-03-22,2051,1357604.6558858263
2020-03-08,2052,867346.2773860366
2020-03-15,2052,1290714.6445605315
2020-03-22,2052,1288059.6878784418
2020-03-08,2053,1004535.933365394
2020-03-15,2053,1251029.5362888554
2020-03-22,2053,1182608.0730334371
2020-03-08,2054,956651.1539233831
2020-03-15,2054,1374701.2399842981
2020-03-22,2054,1175042.3768136133
2020-03-08,2055,865014.4678523532
2020-03-15,2055,1436263.7765259447
2020-03-22,2055,1276374.9369338132
2020-03-08,2056,983593.9328246249
2020-03-15,2056,1352421.860176536
2020-03-22,2056,1212558.7439969971
2020-03-08,2057,863791.6045464313
2020-03-15,2057,1465304.3605346198
2020-03-22,2057,1243774.3161665462
2020-03-08,2058,918375.3455563216
2020-03-15,2058,1353054.071278199
2020-03-22,2058,1337403.537541446
2020-03-08,2059,817494.4535465549
2020-03-15,2059,1446925.4598172687
2020-03-22,2059,1274852.280028202
2020-03-08,2060,765211.1958924556
2020-03-15,2060,1384858.019042739
2020-03-22,2060,1261974.0311998872
2020-03-08,2061,867036.3700407132
2020-03-15,2061,1339367.2440726103
2020-03-22,2061,1233240.7753181376
2020-03-08,2062,831148.3054775782
2020-03-15,2062,1285449.9553204512
2020-03-22,2062,1163371.2769687367
2020-03-08,2063,870697.2002199386
2020-03-15,2063,1383659.7512353703
2020-03-22,2063,1281871.719167374
2020-03-08,2064,798569.337254525
2020-03-15,2064,1412758.505547763
2020-03-22,2064,1248628.702636179
2020-03-08,2065,858029.4194620438
2020-03-15,2065,1329200.1508370037
2020-03-22,2065,1196187.5790331878
2020-03-08,2066,881880.3753708082
2020-03-15,2066,1380482.6501239133
2020-03-22,2066,1207341.7788501813
2020-03-08,2067,870899.441403271
2020-03-15,2067,1326893.1660726336
2020-03-22,2067,1229888.618629118
2020-03-08,2068,922454.0526964383
2020-03-15,2068,1305638.6732328273
2020-03-22,2068,1372530.888463488
2020-03-08,2069,837372.9669035382
2020-03-15,2069,1244090.210253008
2020-03-22,2069,1307592.6214788274
2020-03-08,2070,911895.0190531996
2020-03-15,2070,1352481.1188155303
2020-03-22,2070,1257464.4835532557
2020-03-08,2071,995666.6144822765
2020-03-15,2071,1323137.5803458288
2020-03-22,2071,1259174.1436279637
2020-03-08,2072,870967.7150322483
2020-03-15,2072,1351564.637188066
2020-03-22,2072,1060477.2205660697
2020-03-08,2073,943371.459586859
2020-03-15,2073,1445005.4953363494
2020-03-22,2073,1170318.3982875934
2020-03-08,2074,984195.8409793269
2020-03-15,2074,1427193.2706269147
2020-03-22,2074,1329043.580464428
2020-03-08,2075,943365.3292126704
2020-03-15,2075,1443834.421000143
2020-03-22,2075,1362053.919077538
2020-03-08,2076,850392.2820363333
2020-03-15,2076,1266495.615859824
2020-03-22,2076,1168427.8594587855
2020-03-08,2077,853955.8974880994
2020-03-15,2077,1326132.9961456265
2020-03-22,2077,1235167.2258428852
2020-03-08,2078,960243.5670094079
2020-03-15,2078,1456621.4556297073
2020-03-22,2078,1306113.2893931335
2020-03-08,2079,937936.3025379907
2020-03-15,2079,1492837.7402077822
2020-03-22,2079,1167711.674958917
2020-03-08,2080,931179.6658549645
2020-03-15,2080,1334183.0148325493
2020-03-22,2080,1207512.4496890283
2020-03-08,2081,960874.6248036331
2020-03-15,2081,1334538.7346808251
2020-03-22,2081,1177731.4056506155
2020-03-08,2082,979343.3094148106
2020-03-15,2082,1448814.2891868437
2020-03-22,2082,1366210.4178251005
2020-03-08,2083,722609.9802203932
2020-03-15,2083,1432272.7161091557
2020-03-22,2083,1296475.9224505478
2020-03-08,2084,810624.5383315841
2020-03-15,2084,1428058.9514894597
2020-03-22,2084,1154939.247043364
2020-03-08,2085,933044.8414000046
2020-03-15,2085,1296229.740414661
2020-03-22,2085,1131617.4917486887
2020-03-08,2086,1009095.0573929976
2020-03-15,2086,1276367.3912065257
2020-03-22,2086,970582.1413880368
2020-03-08,2087,889568.7648270765
2020-03-15,2087,1443706.8249592232
2020-03-22,2087,1148086.478829615
2020-03-08,2088,988891.5554502405
2020-03-15,2088,1357579.2650384218
2020-03-22,2088,1301277.070060428
2020-03-08,2089,884077.5079280452
2020-03-15,2089,1338031.1852543384
2020-03-22,2089,1125243.3480115794
2020-03-08,2090,910014.2758272093
2020-03-15,2090,1342929.2233233042
2020-03-22,2090,1066730.1236361242
2020-03-08,2091,881821.3372317146
2020-03-15,2091,1188440.4639137646
2020-03-22,2091,1244230.4309133694
2020-03-08,2092,862872.4341843665
2020-03-15,2092,1403148.009039277
2020-03-22,2092,1294655.7371410504
2020-03-08,2093,787480.9819597568
2020-03-15,2093,1437007.760517369
2020-03-22,2093,1272979.1412106808
2020-03-08,2094,763849.0006911661
2020-03-15,2094,1495969.7555141358
2020-03-22,2094,1237778.6802428814
2020-03-08,2095,916614.1295728773
2020-03-15,2095,1363555.4572168454
2020-03-22,2095,1337133.5931623324
2020-03-08,2096,808878.7210640074
2020-03-15,2096,1437246.1558455818
2020-03-22,2096,1184479.96726658
2020-03-08,2097,980984.9105704287
2020-03-15,2097,1417378.186378009
2020-03-22,2097,1261266.3193052853
2020-03-08,2098,915299.8153661872
2020-03-15,2098,1380488.4958781316
2020-03-22,2098,1186701.7352163992
2020-03-08,2099,939802.3801540153
2020-03-15,2099,1501069.3087686633
2020-03-22,2099,1260599.5685176922
2020-03-08,2100,958041.0605419223
2020-03-15,2100,1453828.2616174896
2020-03-22,2100,1312372.3912942233
2020-03-08,2101,934857.1359705254
2020-03-15,2101,1364422.2425922032
2020-03-22,2101,1302447.434287509
2020-03-08,2102,600190.44451666
2020-03-15,2102,1312788.1041895954
2020-03-22,2102,1298811.153677873
2020-03-08,2103,856086.5856221691
2020-03-15,2103,1309880.9749021023
2020-03-22,2103,1273084.2134714967
2020-03-08,2104,933514.4903375002
2020-03-15,2104,1421901.120463694
2020-03-22,2104,1203606.4324673514
2020-03-08,2105,760883.0445072345
2020-03-15,2105,1327510.1584330713
2020-03-22,2105,1299130.1711237663
2020-03-08,2106,921027.7122403634
2020-03-15,2106,1138137.7109936113
2020-03-22,2106,1266516.1255443303
2020-03-08,2107,1078057.0561627068
2020-03-15,2107,1262104.619719052
2020-03-22,2107,1133741.696598513
2020-03-08,2108,900722.6171994292
2020-03-15,2108,1436652.017592515
2020-03-22,2108,1171883.487596867
2020-03-08,2109,1010844.0246151907
2020-03-15,2109,1353890.7840906242
2020-03-22,2109,1273757.6340378877
2020-03-08,2110,849799.0786590552
2020-03-15,2110,1496646.628515405
2020-03-22,2110,1184778.2519013877
2020-03-08,2111,923623.8200984513
2020-03-15,2111,1207470.3141921884
2020-03-22,2111,1260646.9957113494
2020-03-08,2112,1012413.849957468
2020-03-15,2112,1248749.0459112134
2020-03-22,2112,1250784.820515017
2020-03-08,2113,1029017.1969423217
2020-03-15,2113,1323788.0940251627
2020-03-22,2113,1328379.6042517412
2020-03-08,2114,961706.0497379556
2020-03-15,2114,1458037.2974687866
2020-03-22,2114,1204849.9512561974
2020-03-08,2115,1011531.8284713653
2020-03-15,2115,1294421.2025857996
2020-03-22,2115,1187274.5109775113
2020-03-08,2116,982072.9892978079
2020-03-15,2116,1490698.1155503665
2020-03-22,2116,1208506.1160010495
2020-03-08,2117,876776.6317643045
2020-03-15,2117,1350460.9957324301
2020-03-22,2117,1332695.1491193648
2020-03-08,2118,921487.4532843287
2020-03-15,2118,1339313.3512534234
2020-03-22,2118,1203176.8375473097
2020-03-08,2119,863706.4239729999
2020-03-15,2119,1365938.9819330985
2020-03-22,2119,1297611.668067583
2020-03-08,2120,767675.0080769431
2020-03-15,2120,1364387.784700448
2020-03-22,2120,1199062.2082932102
2020-03-08,2121,808485.4529150279
2020-03-15,2121,1224649.2940260605
2020-03-22,2121,1338477.581812398
2020-03-08,2122,786880.8429895296
2020-03-15,2122,1295177.8416810185
2020-03-22,2122,1157298.0283982668
2020-03-08,2123,850162.7753945215
2020-03-15,2123,1406347.234444067
2020-03-22,2123,1229669.4590636846
2020-03-08,2124,1000937.6879174383
2020-03-15,2124,1465239.8220357124
2020-03-22,2124,1300176.33713936
2020-03-08,2125,663577.1217454402
2020-03-15,2125,1384305.2965030717
2020-03-22,2125,1296980.0361530315
2020-03-08,2126,936417.7643419816
2020-03-15,2126,1326779.26446977
2020-03-22,2126,1198446.5952278704
2020-03-08,2127,979777.339436297
2020-03-15,2127,1388488.2299752824
2020-03-22,2127,1243771.9050381724
2020-03-08,2128,1022216.6676813546
2020-03-15,2128,1321048.65027301
2020-03-22,2128,1252785.3999605428
2020-03-08,2129,1023035.3673686588
2020-03-15,2129,1346632.7443532716
2020-03-22,2129,1278343.2338601334
2020-03-08,2130,961813.1044217192
2020-03-15,2130,1357342.5905775218
2020-03-22,2130,1238529.0703072103
2020-03-08,2131,946959.9716812383
2020-03-15,2131,1441936.3322814102
2020-03-22,2131,1181222.203235812
2020-03-08,2132,845323.7380021116
2020-03-15,2132,1227310.1043638112
2020-03-22,2132,1228825.4532226913
2020-03-08,2133,671488.0579969712
2020-03-15,2133,1293716.541947422
2020-03-22,2133,1214054.036277672
2020-03-08,2134,776620.7960921507
2020-03-15,2134,1363374.2071306128
2020-03-22,2134,1299635.997443717
2020-03-08,2135,914873.7322253266
2020-03-15,2135,1254267.2012370874
2020-03-22,2135,1179025.915367825
2020-03-08,2136,846977.0311387188
2020-03-15,2136,1285607.9127755128
2020-03-22,2136,1162468.641061223
2020-03-08,2137,862367.9000602782
2020-03-15,2137,1374499.885862845
2020-03-22,2137,1203497.212048607
2020-03-08,2138,978747.9190959663
2020-03-15,2138,1331695.3155862794
2020-03-22,2138,1209587.117613311
2020-03-08,2139,902581.4846833303
2020-03-15,2139,1230338.807984657
2020-03-22,2139,1281288.058056167
2020-03-08,2140,947495.7636543958
2020-03-15,2140,1317714.165839108
2020-03-22,2140,1130028.073460346
2020-03-08,2141,865195.9570405352
2020-03-15,2141,1362367.5618316464
2020-03-22,2141,1282020.72470198
2020-03-08,2142,856885.0516322671
2020-03-15,2142,1360374.0940322117
2020-03-22,2142,1225129.365162875
2020-03-08,2143,973725.2601573488
2020-03-15,2143,1436494.076479292
2020-03-22,2143,1336547.073043018
2020-03-08,2144,1054515.4337687618
2020-03-15,2144,1320049.0880978925
2020-03-22,2144,1206735.5327847037
2020-03-08,2145,905706.3190331421
2020-03-15,2145,1370669.1562349093
2020-03-22,2145,1338996.0790082957
2020-03-08,2146,833949.7230988522
2020-03-15,2146,1454214.9545620084
2020-03-22,2146,1359214.5541649058
2020-03-08,2147,896543.0414066723
2020-03-15,2147,1288196.9264761019
2020-03-22,2147,1091199.4648921466
2020-03-08,2148,859453.8929740974
2020-03-15,2148,1500139.4971429522
2020-03-22,2148,1176736.012114019
2020-03-08,2149,994197.6688177078
2020-03-15,2149,1385578.3332575504
2020-03-22,2149,1397432.0569048799
2020-03-08,2150,809969.0635638614
2020-03-15,2150,1388656.2726909255
2020-03-22,2150,1335102.035583773
2020-03-08,2151,762523.2984417812
2020-03-15,2151,1243873.7182829862
2020-03-22,2151,1134211.745372222
2020-03-08,2152,735407.5679654588
2020-03-15,2152,1361720.6518782177
2020-03-22,2152,1198127.1546135277
2020-03-08,2153,852491.0912207289
2020-03-15,2153,1231861.8811694896
2020-03-22,2153,1295992.8462168686
2020-03-08,2154,988103.1782860074
2020-03-15,2154,1370630.950833578
2020-03-22,2154,1219354.4032406008
2020-03-08,2155,1032562.9984338204
2020-03-15,2155,1234724.5870128102
2020-03-22,2155,1258388.9716146125
2020-03-08,2156,814077.7864046952
2020-03-15,2156,1476686.1546804297
2020-03-22,2156,1308222.0405946367
2020-03-08,2157,928141.0392987509
2020-03-15,2157,1491607.1859657837
2020-03-22,2157,1297678.3643525229
2020-03-08,2158,1020799.850141031
2020-03-15,2158,1393123.2283683328
2020-03-22,2158,1320613.716675262
2020-03-08,2159,882053.1846701374
2020-03-15,2159,1369324.3530464356
2020-03-22,2159,1248472.058986055
2020-03-08,2160,1000853.2185025907
2020-03-15,2160,1322757.699410672
2020-03-22,2160,1322314.7119280542
2020-03-08,2161,942729.9913305243
2020-03-15,2161,1367787.4260344957
2020-03-22,2161,1288134.1298840868
2020-03-08,2162,945558.4717608866
2020-03-15,2162,1136526.1333091257
2020-03-22,2162,1183830.0617762764
2020-03-08,2163,1024594.8209560638
2020-03-15,2163,1420903.8461754133
2020-03-22,2163,1096127.308350591
2020-03-08,2164,878667.7572375628
2020-03-15,2164,1354091.9396366812
2020-03-22,2164,1058236.6530523924
2020-03-08,2165,730344.7430645297
2020-03-15,2165,1351254.372397877
2020-03-22,2165,1309178.2753471255
2020-03-08,2166,953263.1932361695
2020-03-15,2166,1230974.564491899
2020-03-22,2166,1229802.877759024
2020-03-08,2167,945252.357281731
2020-03-15,2167,1225240.7697287488
2020-03-22,2167,1205854.3967252108
2020-03-08,2168,608756.2271283139
2020-03-15,2168,1482288.474573631
2020-03-22,2168,1274533.8004849306
2020-03-08,2169,797946.8773850126
2020-03-15,2169,1421266.3318290918
2020-03-22,2169,1334802.3768276179
2020-03-08,2170,1029408.4630815916
2020-03-15,2170,1313021.0487064067
2020-03-22,2170,1146726.1681966889
2020-03-08,2171,934470.370298423
2020-03-15,2171,1404509.328456485
2020-03-22,2171,1294207.1300997897
2020-03-08,2172,711931.5631882756
2020-03-15,2172,1287270.6530998324
2020-03-22,2172,1120346.3388949425
2020-03-08,2173,978457.4807019591
2020-03-15,2173,1247981.0644575309
2020-03-22,2173,1220943.378757479
2020-03-08,2174,971551.0280318074
2020-03-15,2174,1412165.5914462116
2020-03-22,2174,1340747.7845289586
2020-03-08,2175,807535.9906436683
2020-03-15,2175,1387085.1114009412
2020-03-22,2175,1339776.2564172444
2020-03-08,2176,801821.07780063455
2020-03-15,2176,1450627.528891355
2020-03-22,2176,1269868.5630854464
2020-03-08,2177,800536.5999455075
2020-03-15,2177,1341300.1879436076
2020-03-22,2177,1067484.739720068
2020-03-08,2178,1047092.6484081738
2020-03-15,2178,1209479.013802217
2020-03-22,2178,1244894.7404590861
2020-03-08,2179,891953.4636628604
2020-03-15,2179,1202374.464274623
2020-03-22,2179,1303301.9390417987
2020-03-08,2180,758568.8325412291
2020-03-15,2180,1312096.0859958138
2020-03-22,2180,1075386.135864081
2020-03-08,2181,944104.9727012845
2020-03-15,2181,1490360.7471052243
2020-03-22,2181,1043956.80555999
2020-03-08,2182,804715.3584715001
2020-03-15,2182,1354670.0668408026
2020-03-22,2182,1196581.67792958
2020-03-08,2183,1013550.5631650811
2020-03-15,2183,1406618.3666384374
2020-03-22,2183,1142333.3509623609
2020-03-08,2184,802746.5842480548
2020-03-15,2184,1315224.4103325813
2020-03-22,2184,1225988.5418088746
2020-03-08,2185,1099200.5948518545
2020-03-15,2185,1350432.7879502096
2020-03-22,2185,1191247.2427322634
2020-03-08,2186,660575.6825926867
2020-03-15,2186,1265056.0697740102
2020-03-22,2186,1147902.5548742565
2020-03-08,2187,1067067.2113362667
2020-03-15,2187,1423035.020368138
2020-03-22,2187,1273057.6517968099
2020-03-08,2188,927859.382585411
2020-03-15,2188,1528535.62643256
2020-03-22,2188,1224578.0481241741
2020-03-08,2189,947080.0256004969
2020-03-15,2189,1393707.1163096125
2020-03-22,2189,1203901.9748063583
2020-03-08,2190,887184.5670752162
2020-03-15,2190,1325138.4194978822
2020-03-22,2190,1257504.1689409823
2020-03-08,2191,947957.1441388377
2020-03-15,2191,1456059.6459903582
2020-03-22,2191,1307601.6258056588
2020-03-08,2192,810660.4838787527
2020-03-15,2192,1358151.5261197456
2020-03-22,2192,1271194.9168040587
2020-03-08,2193,808798.0425078764
2020-03-15,2193,1374098.766302104
2020-03-22,2193,1278461.475221093
2020-03-08,2194,903056.2897210005
2020-03-15,2194,1451432.465483506
2020-03-22,2194,1211418.721095157
2020-03-08,2195,946346.2487173185
2020-03-15,2195,1295904.0869053907
2020-03-22,2195,1132380.8074099668
2020-03-08,2196,963284.9722297691
2020-03-15,2196,1389527.7614425812
2020-03-22,2196,1203473.7585202064
2020-03-08,2197,905505.1631603898
2020-03-15,2197,1310264.9839842746
2020-03-22,2197,1274748.8391547224
2020-03-08,2198,861877.4246858963
2020-03-15,2198,1442336.555191023
2020-03-22,2198,1220507.4392876572
2020-03-08,2199,911018.6886882406
2020-03-15,2199,1352195.4917250918
2020-03-22,2199,1210460.0609967085
2020-03-08,2200,885083.4095294279
2020-03-15,2200,1443392.7203819947
2020-03-22,2200,1173447.5105656004
2020-03-08,2201,767599.8991959683
2020-03-15,2201,1278243.123876322
